Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,cement per water,Cement Impurity Factor,Cement Moisture Factor,Strength
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,2.768729641693811,-11.708119585056949,2.768729641693811,49.2
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3,1.6145833333333333,-8.850679792048226,1.6145833333333333,9.87
250.0,0.0,95.7,191.8,5.3,948.9,857.2,3,1.3034410844629822,-5.987892292452429,1.3034410844629822,8.49
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,1.3492063492063493,1.063757393175008,,33.8
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,3,0.989438576987215,0.9623650536951908,0.989438576987215,20.73
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,0.720872583044125,3.403660494279718,0.720872583044125,10.54
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,1.2821755519655358,-17.68908247206308,,17.58
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,2.7777777777777777,8.52384300052281,2.7777777777777777,58.78
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,1.5002457002457004,9.968681539981032,,43.38
222.4,0.0,96.7,189.3,4.5,967.1,870.3,28,1.1748547279450607,3.785900996588359,1.1748547279450607,24.89
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,0.7277227722772277,-8.033126134016543,0.7277227722772277,19.99
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,1.8170731707317076,12.619626238107797,1.8170731707317076,35.86
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,1.6145833333333333,11.575823074829865,,34.68
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,2.753086419753086,-18.41536931788468,2.753086419753086,57.03
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,1.2294840294840297,-21.575093143532573,1.2294840294840297,47.71
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,1.0416666666666667,0.1114343353035696,,11.41
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,2.0161290322580645,0.5865437375072311,,26.06
387.0,20.0,94.0,157.0,14.3,938.0,845.0,56,2.464968152866242,12.184992618157258,,56.34
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,0.8146528157463094,2.741802771021633,,23.52
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28,1.0527912621359223,-11.040811665719133,1.0527912621359223,38.2
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,56,1.176434299814929,8.664409945402216,1.176434299814929,35.34
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,14,1.0669614655716992,-5.543276762085234,1.0669614655716992,23.51
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56,1.7851851851851852,1.8196794768330355,,64.9
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28,2.461051298290057,4.694856750402162,2.461051298290057,50.7
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,0.8008277289187791,-5.411138416474158,0.8008277289187791,12.46
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,2.0597738287560583,6.968997627453539,,24.07
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,1.5862068965517242,-2.9027084835172725,,29.59
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,3,1.0669614655716992,2.8561238877203787,,7.4
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,0.7,-3.915515540145777,,36.44
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,1.0416666666666667,-5.634749524342074,1.0416666666666667,17.17
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,1.627906976744186,19.642401119287157,,52.82
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56,1.1757246376811594,1.2298008475642233,,33.96
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,2.198908429351122,-7.355393873870425,2.198908429351122,71.3
250.0,0.0,95.7,187.4,5.5,956.9,861.2,14,1.3340448239060831,-10.08707163468036,,24.92
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,1.6381909547738691,-2.8743367262964763,,40.68
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,1.5561224489795915,5.39855593733283,1.5561224489795915,30.12
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,0.8008277289187791,-0.0288203127245472,,9.74
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28,1.1422569027611045,3.072523591514458,,24.85
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56,1.0527912621359223,-0.501432778185375,1.0527912621359223,53.77
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,1.1814047498736735,-9.965910229695904,1.1814047498736735,34.56
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,0.8620689655172413,2.9493864709832094,,37.43
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,1.6271186440677967,14.367021384764174,,42.13
250.0,0.0,95.7,187.4,5.5,956.9,861.2,28,1.3340448239060831,7.342895576438209,,29.22
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,2.46588693957115,2.060403125782115,2.46588693957115,47.1
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,28,1.3793103448275863,0.5142401527637022,1.3793103448275863,24.24
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3,1.3809831824062095,-1.707577213694778,,17.37
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,1.6304347826086956,6.5853646716953165,,26.85
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56,1.0695754716981132,4.706537651876612,,35.57
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,1.7239583333333333,2.7806536428933684,1.7239583333333333,17.44
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,2.768729641693811,2.3758773858654885,2.768729641693811,64.3
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,0.9489311163895487,17.13816286889491,0.9489311163895487,39.46
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,2.807133421400264,6.015464261494193,2.807133421400264,61.8
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,1.3597199784598817,2.6692968422955863,,11.48
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7,1.7851851851851852,-3.136865225057261,,42.8
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,1.8177083333333333,8.233245098605149,,40.66
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14,1.1767418032786885,-6.340165907461605,,22.32
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,0.857703081232493,14.773095968381329,0.857703081232493,25.56
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100,1.724198250728863,6.508077088005108,1.724198250728863,52.04
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,1.2227979274611398,5.234925250832462,,25.08
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,1.3337515683814305,6.197072427434694,,13.33
491.0,26.0,123.0,210.0,3.9,882.0,699.0,3,2.3380952380952382,15.275333123761044,,25.61
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,1.6666666666666667,-2.4088295647143103,1.6666666666666667,53.1
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91,1.978576364892882,-2.1172546659036486,1.978576364892882,76.8
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,14,0.989438576987215,14.042726739545635,0.989438576987215,34.24
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,14,1.1757246376811594,3.0825390378306943,,24.99
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,2.46588693957115,0.5485037984482186,2.46588693957115,52.2
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,3.4034833091436862,6.254582974218483,,69.3
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28,0.9410764872521246,-14.938121540733984,0.9410764872521246,21.54
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,0.7270833333333333,0.5402256375033907,0.7270833333333333,8.06
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56,1.7247648902821318,-2.5710867332239475,1.7247648902821318,56.85
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,1.5,8.392073806695114,1.5,50.53
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28,1.7671957671957672,14.65167012683483,1.7671957671957672,44.33
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,1.7610958904109588,-2.5627784655545613,,37.27
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,0.863060989643268,5.6720300607080985,0.863060989643268,37.43
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,1.7239583333333333,0.1474714645231452,,14.31
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,0.906268656716418,1.66706246358042,0.906268656716418,36.35
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,2.5,-11.253288774785778,2.5,36.94
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100,1.1422569027611045,4.913333600347402,,33.56
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56,1.332183908045977,9.305310017239677,,42.7
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,14,1.3410804020100504,-14.069915891384914,1.3410804020100504,29.59
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,1.5027322404371584,-8.09683500208134,1.5027322404371584,24.5
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,1.275307980717729,-3.7995624892876494,1.275307980717729,30.23
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,14,1.332183908045977,11.530186312528924,1.332183908045977,26.77
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,0.53125,-8.852207269933363,,25.46
284.0,15.0,141.0,179.0,5.5,842.0,801.0,3,1.5865921787709498,-13.355242248970974,,13.4
491.0,26.0,123.0,210.0,3.9,882.0,699.0,56,2.3380952380952382,4.503753893524567,,59.59
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3,2.047527296082209,2.8569005720939717,2.047527296082209,25.2
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,0.9594977723774808,-8.169862537045706,,28.63
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,1.2227979274611398,-7.916838562068647,,9.99
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,2.3820224719101124,-6.911926157438528,,62.05
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28,2.9714285714285715,15.00936671372709,2.9714285714285715,51.02
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,0.75,-5.600966519513386,,39.84
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90,1.1666666666666667,-1.8730956555934444,1.1666666666666667,47.03
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,2.331168831168831,-14.439056805316152,,25.12
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7,1.6666666666666667,-14.104321242901872,,32.82
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,1.482811698306824,6.083317249154379,1.482811698306824,46.25
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,0.906387665198238,7.161545760221858,,18.03
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100,1.3336870026525198,-9.902523990614792,,44.21
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,1.0420032310177707,-11.828689966238732,1.0420032310177707,17.2
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,0.9367088607594936,4.671425482607711,0.9367088607594936,17.95
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,0.9036855036855036,2.609064177936944,,10.79
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28,1.7484662576687116,0.0419495977454653,1.7484662576687116,53.58
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,1.176434299814929,8.430416416279224,,40.57
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,2.5,12.6365771658457,,24.39
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,2.198908429351122,-2.5764921296454046,2.198908429351122,71.3
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,1.034375,-3.725838028562055,,28.02
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,0.863849765258216,3.520115600426659,0.863849765258216,22.93
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,1.7254047322540476,-0.167212751713185,,23.14
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,1.450261780104712,-0.4446773672836405,,21.26
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,1.7234770704996578,5.455623770359711,1.7234770704996578,33.94
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,0.6927083333333334,-4.34739816907012,,27.87
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,1.1346257404415725,-2.608188257342729,,21.82
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,2.198908429351122,-5.440197772627927,2.198908429351122,77.3
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,1.3719174635128335,8.938366652705021,,32.25
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,1.5002457002457004,1.5846780861428396,1.5002457002457004,25.89
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,0.7760416666666666,12.524192233874723,0.7760416666666666,24.58
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,1.3621621621621622,-4.128357825738991,,19.69
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,2.198908429351122,-4.027805232929594,,71.3
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14,1.1761144744083654,-5.842933053737093,,30.39
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,1.2164948453608246,15.014366500464527,,6.47
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,1.3758750673128703,-16.30499628142283,1.3758750673128703,32.05
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,0.8177083333333334,-0.4343589321424976,,43.38
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,0.8011049723756906,-6.535485367897889,,13.2
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,0.765,-1.7119107538040716,0.765,26.86
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56,1.0087057457922228,-7.88580837068435,,48.99
250.0,0.0,95.7,187.4,5.5,956.9,861.2,3,1.3340448239060831,3.2398536876876443,,13.82
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,1.3435897435897437,8.869628644663262,1.3435897435897437,33.72
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,3.121387283236994,0.2380491159659615,,41.64
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,0.906113537117904,13.82034536080569,,37.92
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,1.3333333333333333,-2.0205452111452824,1.3333333333333333,19.52
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,0.6978646069968196,-1.7677133906373117,,16.5
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,1.5027322404371584,-3.4150485595793603,1.5027322404371584,14.2
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,1.6145833333333333,1.572438212092597,,37.33
295.7,0.0,95.6,171.5,8.9,955.1,859.2,28,1.724198250728863,8.79021481589752,,39.94
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,2.198908429351122,-8.567139984488898,2.198908429351122,79.3
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56,2.622860298177802,2.0790623539873883,,72.3
194.7,0.0,100.5,170.2,7.5,998.0,901.8,28,1.1439482961222092,-0.7129603161023073,1.1439482961222092,37.27
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,1.7551820728291316,5.666851578394827,,36.8
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,2.768729641693811,-6.418218153772951,,49.2
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,1.826602046311255,1.8849164648685277,1.826602046311255,21.18
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,1.7208121827411167,6.055908933162815,,27.04
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,2.198908429351122,-1.5388877182489802,2.198908429351122,22.9
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,1.1754169240271772,-1.894548853920071,,38.56
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,3,1.7222609909281228,5.026764074114239,1.7222609909281228,23.52
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,1.7239583333333333,-5.015736462302139,,39.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56,1.7520969245107176,1.466736045906814,,36.3
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3,1.034375,-2.4736990068097167,,9.13
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,0.8031088082901554,10.22761490085839,,12.46
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270,1.6666666666666667,-9.207948619378422,1.6666666666666667,41.15
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,0.5321867321867322,-0.1930006968800262,,20.59
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,0.9036855036855036,-6.222533500727002,,32.53
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,0.8630061009428729,5.081374413455756,0.8630061009428729,37.36
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28,0.9423186750428328,5.7403380463676985,0.9423186750428328,46.39
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56,1.3804909560723513,-11.259710195012442,,46.64
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56,1.1766648321408917,1.4916345181554211,,47.13
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28,2.7259158751696067,0.7972109207011298,,68.5
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3,1.575585072738773,-1.041144434941477,,15.36
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,2.331168831168831,-13.0203395030653,2.331168831168831,23.64
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14,1.0695754716981132,-15.616702396180017,,21.6
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,2.134408602150537,0.2087284016866702,,36.94
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56,1.7249533291848165,-2.3092691113611066,,66.82
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,3,1.3793103448275863,-3.775454926315468,1.3793103448275863,7.75
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28,3.746826516220028,17.52364500647983,,56.4
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,1.7208121827411167,-7.377322593421003,,32.04
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,1.1890145395799678,2.615418990113301,1.1890145395799678,13.09
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,1.875,1.935698172528273,1.875,43.01
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7,3.4034833091436862,-1.8766970670011756,,54.9
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,3,1.0087057457922228,10.221414575188073,,15.82
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56,1.0073260073260073,5.357380390640308,,36.56
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7,2.622860298177802,0.0409076531396871,,55.6
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,0.8031088082901554,-8.212122395288482,0.8031088082901554,9.74
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,2.622860298177802,-7.275099638357911,2.622860298177802,68.3
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,1.3811053984575836,0.1007392062543588,1.3811053984575836,53.96
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,2.198908429351122,6.61746599228819,2.198908429351122,79.3
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3,2.461051298290057,0.7340862122840184,,28.1
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100,0.953846153846154,0.2821084157738289,,53.66
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,1.734375,4.61657701744432,1.734375,31.97
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,0.7910447761194029,-4.441596213545587,0.7910447761194029,30.88
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,0.8177083333333334,3.193088914816567,0.8177083333333334,9.69
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,1.5945945945945943,4.965376780405424,1.5945945945945943,25.18
387.0,20.0,94.0,157.0,11.6,938.0,845.0,28,2.464968152866242,-8.65238402891516,2.464968152866242,46.68
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,1.5416666666666667,3.0415828080477056,1.5416666666666667,21.65
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28,2.464968152866242,-5.1725830739402126,2.464968152866242,46.68
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,1.8177083333333333,-3.6851101676783,1.8177083333333333,15.05
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,0.907103825136612,2.6756543198962,0.907103825136612,37.91
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14,1.3804909560723513,1.8563994988610903,1.3804909560723513,33.73
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,1.7239583333333333,-6.226437803218501,1.7239583333333333,37.91
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,1.2164948453608246,-6.190313592828584,1.2164948453608246,12.84
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,2.5,-10.236615733885612,,43.89
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,1.4876847290640394,-8.648452323266099,,26.74
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,2.331168831168831,-7.234533000835269,,68.75
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56,0.9410764872521246,5.490081522996108,,28.63
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,56,1.3339610797237915,-5.661355724950246,1.3339610797237915,42.55
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91,3.746826516220028,-6.526482279723506,,59.2
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,0.8074115665356543,-5.220991834419127,,26.15
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,0.6041666666666666,-4.58929605504189,0.6041666666666666,31.02
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,3.121387283236994,-10.813476844930667,,52.61
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3,1.1763727121464225,-11.021354943656728,1.1763727121464225,12.47
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,2.083333333333333,-8.461687431647203,2.083333333333333,42.13
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56,2.047527296082209,2.0039428027670123,,66.1
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,0.7227722772277227,-4.140890392289371,,33.06
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,0.7486910994764397,11.057271928300215,0.7486910994764397,29.72
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,3,1.1767418032786885,6.819466678369792,1.1767418032786885,13.36
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3,2.807133421400264,12.51714924651205,2.807133421400264,36.3
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,1.7618243243243243,3.58166848013852,1.7618243243243243,52.45
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,2.622860298177802,15.17434386123158,2.622860298177802,74.19
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,1.8177083333333333,-13.620668833902725,1.8177083333333333,33.61
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14,1.3032659409020215,-16.313857422080805,,20.73
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3,1.0073260073260073,-8.540963435060755,,14.4
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,3,1.549715909090909,-6.617847548418584,1.549715909090909,27.42
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,1.7239583333333333,-4.499734207154141,1.7239583333333333,13.52
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,2.753086419753086,-6.050805962274427,,54.77
252.3,0.0,98.8,146.3,14.2,987.8,889.0,14,1.7245386192754613,-9.713508902301855,,42.29
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,2.198908429351122,21.76135333271695,,79.3
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,1.5416666666666667,-10.68275486968081,,14.2
250.0,0.0,95.7,187.4,5.5,956.9,861.2,100,1.3340448239060831,8.259722084409175,,42.35
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,0.737842370039128,13.887710425321997,,33.31
202.0,11.0,141.0,206.0,1.7,942.0,801.0,28,0.9805825242718448,6.043129806606048,,21.97
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365,1.6666666666666667,12.633702524059132,,43.7
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3,1.1439482961222092,0.9253970743428692,,12.18
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,1.5,3.005584146765376,,52.12
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14,1.7222609909281228,-0.0979741827753169,,42.22
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,1.2227979274611398,11.968354491913464,,24.1
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,1.5333333333333334,5.268354181382644,,44.28
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,1.9940119760479045,-10.561865656165136,,47.28
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,2.46588693957115,2.34457978638945,2.46588693957115,54.9
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,2.0698924731182795,9.194186610285406,2.0698924731182795,14.7
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,1.3529411764705883,-0.1948367380878627,1.3529411764705883,41.54
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14,1.3034410844629822,8.467395894796702,,24.66
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,1.4190476190476191,-4.90230952387509,,31.87
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3,1.3339610797237915,-12.154959727632107,1.3339610797237915,13.54
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,2.768729641693811,9.142582516120164,,60.29
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,1.592891760904685,-3.264602984172411,1.592891760904685,14.84
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,1.450261780104712,0.8751583568391431,,33.7
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,56,1.0182926829268293,7.641138564009906,,53.46
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,2.768729641693811,-6.029889314859917,2.768729641693811,65.2
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,1.978576364892882,2.630008877277476,1.978576364892882,24.4
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,3,1.0693301997649824,-4.98159615856475,1.0693301997649824,7.32
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,2.083333333333333,-2.3335499983462142,2.083333333333333,38.6
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,3.121387283236994,-7.595191110655544,,69.66
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,1.7208121827411167,3.018403944358817,,20.97
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28,1.0182926829268293,-13.627059514841235,,41.41
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,0.8595505617977528,4.725238645538474,0.8595505617977528,19.01
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100,1.1766648321408917,-5.294291718147104,,49.97
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,0.6785714285714286,-0.1313831685820166,0.6785714285714286,31.03
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,0.8503981797497155,-12.20420136739791,,32.96
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3,2.7259158751696067,11.823152357932129,,41.1
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,2.145945945945946,11.627075816941607,2.145945945945946,39.09
